,Unnamed: 0,TweetId,UserId,UserUsername,Date,Location,Tweet,Media,Likes,Retweets,Comments,Sentiment,Polarity
294,294,1666527434705862656,832026563893878784,JoseMarioMX,2023-06-07 19:27:57+00:00,México,present indic derech mexic version dat present evidenci continu estanc progres pais haci derech robust inform muestr tres tendenci continu contraccion espaci civic debilit socied civil prens contrapes ejecut estatal segur mayor ret altas tas homicidi incident prevalent delict sistem justici penal present grand ret puntaj obten mayor entidad baj,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FyCx3f6WAAA2ws9.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FyCx3gHX0Bc1UG0.jpg')], videos=[], animated=[])",4840,1903,157,Neutral,0
295,295,1667065851755864065,138294486,rpkampuchea,2023-06-09 07:07:26+00:00,"Caracas, Venezuela",mecan prest emergent sector financier conoc program financi plaz bancari btfp ingles aument millon dolar primer,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FyKbO4ZXsAA6hOy.jpg')], videos=[], animated=[])",0,1,0,Neutral,0
296,296,1666984781081456640,1621986496109580290,Crash2nine,2023-06-09 01:45:17+00:00,Really not sure anymore,yol,"Media(photos=[], videos=[], animated=[])",2,0,0,Neutral,0
297,297,1666974458198863873,1643764800101466115,medinaoff14,2023-06-09 01:04:16+00:00,Planeta tierra ,dej persegu diner exist,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
298,298,1666849305242771456,1553457326366924800,Saivanaparthy95,2023-06-08 16:46:57+00:00,,bankercoin,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
300,300,1666769465730646016,1519649044469010432,LGMontalto,2023-06-08 11:29:42+00:00,únete a mi canal de Telegram ,pues carterit medi plaz años maxim sector bancari parec mal ide podr much alegr ahor habl pest sector soport recuerd habl men suscrib rest histori,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FyGN-8-WYAEkGW5.png')], videos=[], animated=[])",43,6,4,Negative,-1
301,301,1666596601698082817,868757105003479040,butterwordblog,2023-06-08 00:02:48+00:00,"New jersey, United states",follow read mor making breakup bank tod asoci marc arian madix aterriz scandoval,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FyDwxg1XwAYuQP9.jpg')], videos=[], animated=[])",1,0,0,Neutral,0
302,302,1666446489911021568,2801215307,sientetuviaje,2023-06-07 14:06:18+00:00,Cusco - Perú,segun banc internacional ibns billet peruan figur dentr list billet lind mund,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FyBoPhWWAAEfceH.jpg')], videos=[], animated=[])",0,0,0,Neutral,0
303,303,1666177164109119488,730129525221273600,secnews4all,2023-06-06 20:16:06+00:00,España,globalcaj asegur victim grup ransomwar play segun propi comunic banc sig siend oper aunqu oficin puest inoper especif magnitud incident fug,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
304,304,1666174008163696640,1401624789840769026,franp2022,2023-06-06 20:03:34+00:00,,breaking fond monetari internacional anunci prest bancari caid suficient sig sub tip interes quier continu sangr,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Fx9wbk3WYAQy4WM.jpg')], videos=[], animated=[])",0,0,0,Neutral,0
306,306,1665939784131387393,1320700960826687489,OutRealityRkn,2023-06-06 04:32:50+00:00,"Chile, Viñayork",valor,"Media(photos=[], videos=[], animated=[])",1,0,0,Neutral,0
307,307,1665826816861274113,1295882013254311939,LatinStakePools,2023-06-05 21:03:57+00:00,Latin America,comision nacional valor unid present demand changpeng zha binanc vari entidad involucr aleg valor mir vide sab,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Fx40WkXXoAMbCqK.jpg')], videos=[], animated=[])",10,0,1,Neutral,0
308,308,1665826988978851846,814214455802200065,TipsterBmarkez1,2023-06-05 21:04:38+00:00,,bielak manoah momi baj visit aprovech,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Fx400NWWcAMDN2B.jpg')], videos=[], animated=[])",2,2,0,Neutral,0
309,309,1665755046431059968,1532108502,ItalBank,2023-06-05 16:18:45+00:00,Puerto Rico,usted client mejor atencion servici line escriban servicioalclientecom requier mayor asesor gust atend,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
310,310,1665748712784633857,3386476276,ConectadosGeek,2023-06-05 15:53:35+00:00,Mundo,billet peruan destac bonit mund correspond homenaj gran escritor jos mar argued,"Media(photos=[], videos=[], animated=[])",0,0,0,Positive,1
311,311,1665468010906234880,1470944312787673089,InformaCosmos,2023-06-04 21:18:11+00:00,Tierra ,billet bonit mund international bank not society ibns public result concurs billet correspondient papel moned acuñ lanz casi billet mund cual billet premi pes filipin segun ibns billet bonit filipin pis trat ejempl impres polimer aguil filipin anvers animal peligr extincion aunqu demas piez pos orden especif dentr final destac billet sol peru siend unic region,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FxzuVDwXsAcjHAl.jpg')], videos=[], animated=[])",6656,1247,254,Neutral,0
313,313,1664664206036303872,480926003,Foto_LuCaS,2023-06-02 16:04:09+00:00,Mexico,buen seman,"Media(photos=[], videos=[], animated=[])",0,0,0,Positive,1
314,314,1664585917305069571,886318596,RelacionCliente,2023-06-02 10:53:03+00:00,,mit banc asegur españ implant estrategi omnicanal encuentr fas canal cruz segun inform,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FxnMCX_WYAAmiRJ.jpg')], videos=[], animated=[])",0,0,0,Neutral,0
316,316,1664135465857961988,1463583216141484035,BlockchainHora,2023-06-01 05:03:07+00:00,Vilanova i la Geltrú,buen dias comun todav ayer correccion consolid pricipal veam sig,"Media(photos=[], videos=[], animated=[])",3,1,2,Neutral,0
317,317,1664108471552466944,1389364765491965952,TCleaner2525,2023-06-01 03:15:51+00:00,,rupt,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
318,318,1663994001903734784,1188900085284921345,MgcsOficial,2023-05-31 19:41:00+00:00,,person desconf entidad complet digital ambit bancari financier expert enfatiz import experient integr flu client,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FxekcPEWwBUWuEF.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FxekdAgWwAwmF9g.jpg')], videos=[], animated=[])",0,0,0,Neutral,0
319,319,1663802496794640384,486583907,SomosSANNAS,2023-05-31 07:00:01+00:00,"Triple, c/Ferraz, 56 Madrid",habl cer emision com posibl cad tonel atrap gener bon carbon quier aport subast consig,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Fw-cPx6WcAIVYNu.jpg')], videos=[], animated=[])",3,1,1,Neutral,0
320,320,1663781811904827393,1520931032492650502,Cuquihernandez1,2023-05-31 05:37:50+00:00,,favorit carg,"Media(photos=[], videos=[], animated=[])",3,0,0,Neutral,0
321,321,1663736487207133192,1069794014,MexWorldC,2023-05-31 02:37:43+00:00,Mexico City,tras ofert public 𝗖𝗼𝗻𝗼𝗰𝗲 trabaj junt potencializ exit negoci,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
323,323,1663657069705035776,1532108502,ItalBank,2023-05-30 21:22:09+00:00,Puerto Rico,cualqui requer inform escrib 𝘀𝗲𝗿𝘃𝗶𝗰𝗶𝗼𝗮𝗹𝗰𝗹𝗶𝗲𝗻𝘁𝗲𝗰𝗼𝗺,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
324,324,1663651785171501056,1069794014,MexWorldC,2023-05-30 21:01:09+00:00,Mexico City,segund decret desactiv eventual panel maiz tmec 𝗖𝗼𝗻𝗼𝗰𝗲 trabaj junt potencializ exit negoci,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
325,325,1663618159679619073,1188900085284921345,MgcsOficial,2023-05-30 18:47:32+00:00,,citigroup anunci intencion vend negoci banc consum empresarial banamex traves coloc bols valor estim valor,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FxZbsnnX0AIju86.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FxZbtnoWYAED4Jr.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FxZbukkWwAMnoFg.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FxZbvEvXoAYxO3f.jpg')], videos=[], animated=[])",0,0,0,Neutral,0
326,326,1663563017135730701,3409054151,SHACK3Rfn,2023-05-30 15:08:25+00:00,,centralizzazion poter sfruttament econom controll dell risors dipendenz credit pensi quand senti quest parol,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
327,327,1663404541444866050,1456882825576292352,AlexandruFetele,2023-05-30 04:38:41+00:00,,cardan,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
328,328,1663317025756962816,1969365800,MagazzineTransp,2023-05-29 22:50:56+00:00,"Monterrey, Nuevo León y CDMX",volkswag recib reconoc respons haci colabor,"Media(photos=[], videos=[], animated=[])",2,0,0,Neutral,0
329,329,1663228173457276937,1849373209,ObservaUSTA,2023-05-29 16:57:52+00:00,"Bucaramanga, Santander",compart usted clust semanal sector automotriz mantent inform observatori socioeconom fuent portafoli vanguardi lanotaeconom,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FxT5HUdXwAgIfuR.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FxT5JxoXwA8aLgA.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FxT5LfbXwAgeHH5.jpg')], videos=[], animated=[])",0,0,0,Neutral,0
330,330,1663090717592363008,4838520568,Tian_A1,2023-05-29 07:51:40+00:00,Suisse,griet destap quiebr silicon valley sostenibil culp razon quiebr silicon valley ciert gestor invirt banc,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
331,331,1662909035157364737,1547306974794096644,Rubenrega91,2023-05-28 19:49:43+00:00,,much graci graci empec indag minswap dentr,"Media(photos=[], videos=[], animated=[])",1,0,0,Positive,1
333,333,1662407115669925888,956121989189599232,postdeportivo,2023-05-27 10:35:17+00:00,,conoc apuest deport,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FxIOdS6XoAU2bv1.jpg')], videos=[], animated=[])",1,0,0,Neutral,0
334,334,1662332643369709569,4838520568,Tian_A1,2023-05-27 05:39:21+00:00,Suisse,espagnol santand compt term banqu santand consum lanc vendredi pour premier fois compt term indiqu banqu proposait jusqu,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
335,335,1662221321315688448,1069794014,MexWorldC,2023-05-26 22:17:00+00:00,Mexico City,busc acuerd evit entrad pais 𝗖𝗼𝗻𝗼𝗰𝗲 trabaj junt garantiz exit negoci,"Media(photos=[], videos=[], animated=[])",1,0,0,Neutral,0
336,336,1662179546177650689,1069794014,MexWorldC,2023-05-26 19:31:00+00:00,Mexico City,decim cuart 𝗖𝗼𝗻𝗼𝗰𝗲 trabaj junt garantiz exit negoci,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
337,337,1662174493156995072,1176588745,KevinBarss,2023-05-26 19:10:55+00:00,"Bowmanville, Ontario, Canada.",presal lat open,"Media(photos=[], videos=[], animated=[])",1,0,1,Neutral,0
339,339,1662143276730793988,1069794014,MexWorldC,2023-05-26 17:06:52+00:00,Mexico City,registr deficit abril 𝗖𝗼𝗻𝗼𝗰𝗲 trabaj junt garantiz exit negoci,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
340,340,1662079847982571522,2920515677,MticsProduccion,2023-05-26 12:54:50+00:00,"Buenos Aires, Argentina",bienven cybersecurity bank government edicion ecuador event presencial juli ecuador swissotel quit registres aqu,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FxDkqCrXsAEoqWT.jpg')], videos=[], animated=[])",0,0,0,Neutral,0
341,341,1661665914180214784,195278531,asalvany,2023-05-25 09:30:00+00:00,Barcelona,prohibicion opcion parec entend regul multitud public empiez carrer atra vincul tecnolog fuent,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FwkWFtDX0AE0yEX.png')], videos=[], animated=[])",3,2,1,Neutral,0
342,342,1661656779116408832,1655885337686851584,jack_bank1000up,2023-05-25 08:53:42+00:00,,bank bank tutorial,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1661656633091706880/pu/img/jKh2mnFODkjIfGwN.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1661656633091706880/pu/vid/540x540/e2R9qB-ZDRRJLOp8.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=1280000, url='https://video.twimg.com/ext_tw_video/1661656633091706880/pu/vid/720x720/m6L7exeHQuvWNw01.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=432000, url='https://video.twimg.com/ext_tw_video/1661656633091706880/pu/vid/320x320/Sbl1h_CfRRVvB0au.mp4?tag=12')], duration=121826, views=None)], animated=[])",6,2,3,Neutral,0
343,343,1661642204010496000,1047763785761607680,teja_rubio,2023-05-25 07:55:47+00:00,"Madrid, España",sesion plenari alfred escal,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Fw9WxhoXsAEAFn0.jpg')], videos=[], animated=[])",3,3,0,Neutral,0
344,344,1661600597714542598,823541265920704513,Suraj_ch786,2023-05-25 05:10:28+00:00,"Shahkot, India",invent cashless transaction mujeh key mujeh cashless krdeg,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Fw8w8BUXsAM5V5g.jpg')], videos=[], animated=[])",1,0,0,Neutral,0
345,345,1661598506375626753,1661256638563598337,PraxeoSociety,2023-05-25 05:02:09+00:00,,vision hopp banc central recuerd unirs discord,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1661598420497211393/pu/img/ef-YIjXdAT5uQ76_.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1661598420497211393/pu/vid/480x852/M1yiCM0ve0vU7pnH.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1661598420497211393/pu/vid/320x568/9qz3VnPd4XWxLKpT.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1661598420497211393/pu/vid/720x1280/6we5fuVeKMto0k2X.mp4?tag=12')], duration=59672, views=None)], animated=[])",5,3,2,Neutral,0
346,346,1661590415097643009,1424612131035484161,AddpayI,2023-05-25 04:30:00+00:00,,digital bank servic,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1661264871520911362/pu/img/671mg7XD0zv4btUT.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1661264871520911362/pu/vid/720x1280/26S8-Va422Y24Cpo.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1661264871520911362/pu/vid/320x568/xAQdHyktg0nxUvpA.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1661264871520911362/pu/vid/480x852/Ed_SAQa_klVImWI8.mp4?tag=12')], duration=16000, views=None)], animated=[])",0,0,0,Neutral,0
347,347,1661530442338652166,941130695103086592,superdineroo,2023-05-25 00:31:41+00:00,,quier sab com hac cit wells fargoqu necesit sac dond deb dirigirt vam explic com hac cit wells farg español,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1661530327599202304/pu/img/yeyKKW8dCI5uVx9Q.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1661530327599202304/pu/vid/720x1280/lTGuaPKOnMzSIvW8.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1661530327599202304/pu/vid/320x568/IKZEDkRfSQoABsEw.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1661530327599202304/pu/vid/480x852/_0YvGSRbOnsF_rZ2.mp4?tag=12')], duration=18948, views=None)], animated=[])",0,0,1,Neutral,0
348,348,1661383009751236608,3233804353,CMDTrader,2023-05-24 14:45:51+00:00,"Cuauhtémoc, Distrito Federal",citigroup final decid vend banamex plan recompr accion esper termin segund semestr realiz,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Fw5qgRQWwAAX4Jy.jpg')], videos=[], animated=[])",3,1,0,Neutral,0
349,349,1661303527996796928,195278531,asalvany,2023-05-24 09:30:01+00:00,Barcelona,entorn complet desrregul organ regul supervis activ cre deb olvid mit desrregul absolut exist fuent,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FwkUpMCWYAM3_ZS.png')], videos=[], animated=[])",1,0,0,Neutral,0
350,350,1661213681643048962,1069794014,MexWorldC,2023-05-24 03:33:00+00:00,Mexico City,tra controversi trat 𝗖𝗼𝗻𝗼𝗰𝗲 trabaj junt garantiz exit negoci,"Media(photos=[], videos=[], animated=[])",2,0,0,Neutral,0
351,351,1661211920001798145,1069794014,MexWorldC,2023-05-24 03:26:00+00:00,Mexico City,cre conect 𝗖𝗼𝗻𝗼𝗰𝗲 trabaj junt garantiz exit negoci,"Media(photos=[], videos=[], animated=[])",2,0,0,Neutral,0
352,352,1661201628186263553,1290310171961503744,NotiBLOficial,2023-05-24 02:45:06+00:00,América Latina ,apreci felic sub histori instagram fotograf tom man fras amor amor,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Fw3GEU1XsAMYygr.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/Fw3GEs2X0AIbgEq.jpg')], videos=[], animated=[])",603,55,5,Neutral,0
353,353,1661194427832860678,1069794014,MexWorldC,2023-05-24 02:16:29+00:00,Mexico City,puert llev rach mes movimient carg 𝗖𝗼𝗻𝗼𝗰𝗲 trabaj junt garantiz exit negoci,"Media(photos=[], videos=[], animated=[])",2,0,0,Neutral,0
355,355,1661100095507406849,1529091445579194368,wikifx2022,2023-05-23 20:01:39+00:00,Colombia,econom mundial vil deb incapac unid pag deud juni convers tech deud declar powell,"Media(photos=[], videos=[], animated=[])",0,0,0,Neutral,0
356,356,1661092885746552832,1069794014,MexWorldC,2023-05-23 19:33:00+00:00,Mexico City,continu gast realiz turist internacional ascenc millon dolar pas 𝗖𝗼𝗻𝗼𝗰𝗲,"Media(photos=[], videos=[], animated=[])",3,0,0,Neutral,0
357,357,1661075269652971520,1069794014,MexWorldC,2023-05-23 18:23:00+00:00,Mexico City,empres disposit medic busc 𝗖𝗼𝗻𝗼𝗰𝗲 trabaj junt garantiz exit negoci,"Media(photos=[], videos=[], animated=[])",2,0,0,Neutral,0
358,358,1661075109598068737,1488677643935387651,NOTICE_ASIAN,2023-05-23 18:22:22+00:00,,actualiz histori instagram junt newsworldbl,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1661074909882114049/pu/img/pW1L5PzMp65MaM9C.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1661074909882114049/pu/vid/480x852/tEBpYKkEJnFSJ_Ob.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1661074909882114049/pu/vid/320x568/uQffmEvNknsgZ1tb.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1661074909882114049/pu/vid/720x1280/-BuYO2zCb0b9Ci28.mp4?tag=12')], duration=14967, views=None), MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1661074991138390023/pu/img/7gbIkSeKC5JkOiyT.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1661074991138390023/pu/vid/480x724/mMYgYW4jjwuEbe6a.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1661074991138390023/pu/vid/720x1088/ZzGhj6oA06VdEVyF.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1661074991138390023/pu/vid/320x482/TSJbdsWMU5d2p1rL.mp4?tag=12')], duration=31733, views=None)], animated=[])",0,0,0,Neutral,0
360,360,1661056068942807045,1069794014,MexWorldC,2023-05-23 17:06:42+00:00,Mexico City,comision congres decl person grat 𝗖𝗼𝗻𝗼𝗰𝗲 trabaj junt garantiz exit negoci,"Media(photos=[], videos=[], animated=[])",2,0,0,Neutral,0
