,Unnamed: 0,TweetId,UserId,UserUsername,Date,Location,Tweet,Media,Likes,Retweets,Comments,Polarity,Sentiment
304,304,1637631258774884352,1579365288604094464,zhshnigi4,2023-03-20 01:44:52+00:00,,厉害 厉害 中国 媒体 体表 表示 美国 近 家 银行 存在 完蛋 风险 OMG Chinese media US banks risk dying,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1637630694825545728/pu/img/mVzkyF0IIjuuODsM.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1637630694825545728/pu/vid/858x386/LngtIef-ntebgU06.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1637630694825545728/pu/vid/600x270/6zbVuMCsBJw_cDDO.mp4?tag=12')], duration=96709, views=None)], animated=[])",5,2,0,-1.0,Negative
311,311,1635816149085716482,742780476205584385,Chiawei19840328,2023-03-15 01:32:16+00:00,"Taipei City, Taiwan",陸 好像 存在 支付 寶 沒 差,"Media(photos=[], videos=[], animated=[])",0,0,0,-1.0,Negative
313,313,1635462155184242688,940334438608650240,BlockTempo,2023-03-14 02:05:37+00:00,,今日 凌晨 股 東 認 為 過 多份 季度 報 告 SVB 皆 未 披露 可能 帶 來 銀 行 擠 兌 風 險 決 議 將 名 義 集 體 SVB 發 訴 訟,"Media(photos=[], videos=[], animated=[])",2,0,0,0.0,Neutral
315,315,1635289207538343940,1568512175777665028,WEB3_FJA,2023-03-13 14:38:23+00:00,WEB3 ,周末 出去 度假 远离 离市 市场 噪音 知道 混乱 之后 鸡毛 之后 恢复 平静 投资 交易 最大 禁忌 市场 恐慌 做出 出错 错误 决策 关上 电脑 享受 生活 正确 选择 USDC 脱 锚 有人 恐慌 交易 损失 万美金 美金,"Media(photos=[], videos=[], animated=[])",0,0,1,-0.34,Negative
316,316,1635097354864046081,2229125630,KSFAN1,2023-03-13 01:56:02+00:00,,擠 提 字 成 為 Twitter 熱 搜 載 片段 網 友 朋友 委 託 表示 太太 錢 存在 第一 一共 共和 銀 行 們 覺 還 錢 存在 安全 肯定 定有 美 國 政府 保 證 網 民 留言 笑 指 記 給 手 續 費,"Media(photos=[], videos=[], animated=[])",1,0,0,1.0,Positive
317,317,1634084797172576256,1521130944929071104,TICRYPTO3,2023-03-10 06:52:30+00:00,United States,Silicon Valley Bank 现金 现金流 金流 流出 出现 问题 面对 挤兑,"Media(photos=[], videos=[], animated=[])",1,0,1,-0.33,Negative
318,318,1634006717007798272,1591363469613633536,coocolab,2023-03-10 01:42:14+00:00,Cryptopia,GM 血流 血流成河 幫 整理 一下 發 生 麼 拜登 計 畫 增加 挖 礦 比特 幣 電 價 SEC 主席 說 介入 調 查 加密 貨 幣 公司 是否 違 反 證 券 法 coinbase Kraken Robinhood 可能 接受 調 查 Silvergate 外 SVB 矽谷 銀 行 可能 會 步 後 塵,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Fq0ocV4aIAE-eEh.jpg')], videos=[], animated=[])",11,0,0,0.2,Positive
319,319,1550058893791084544,1526480271738294272,yeyouwei3,2022-07-21 10:03:33+00:00,,China Mortgage Revolt Mortgage Boycott Shows How Deep Chinas Property Crisis Goes 中国 经济 下行 烂尾 烂尾楼 尾楼 事件 正在 上演,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1550058879413022721/pu/img/FJlAnEV_ojy1OYyg.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1550058879413022721/pu/vid/240x432/eUVIf5bbJY9abybZ.mp4?tag=12')], duration=15277, views=None)], animated=[])",2,1,1,0.0,Neutral
321,321,1548221421142155264,1357493653724229635,Juli20212,2022-07-16 08:22:06+00:00,,河南 南村 南村镇 村镇 银行 暴雷 储户 取钱 抓 真正 灾难 没开 可怜 无知 愚昧 老百姓 百姓 看不见 不见 隔离 清零 带来 灾难 关心 二十 二十大 十大 普 衡 Luc A Despins 担任 受托 受托人 托人 一事 西方 掀起 轩然大波 大波,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FXxjK8kUcAAKxgB.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FXxjK8mUUAImTe9.jpg')], videos=[], animated=[])",0,0,1,-0.48,Negative
322,322,1548159333695111168,901245900873285632,x9J7ZI5XokdinYG,2022-07-16 04:15:23+00:00,台灣寶島農場傳送門,河南 南村 南村镇 村镇 银行 暴雷 储户 取钱 抓 真正 灾难 没开 可怜 无知 愚昧 老百姓 百姓 看不见 不见 隔离 清零 带来 灾难 关心 二十 二十大 十大 普 衡 Luc A Despins 担任 受托 受托人 托人 一事 西方 掀起 轩然大波 大波 A Despins,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FXwqs-PaAAUG6nJ.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FXwqs-KacAAN91p.jpg')], videos=[], animated=[])",1,0,0,-0.48,Negative
323,323,1548157627841990657,1464514942913204227,mark57677,2022-07-16 04:08:36+00:00,,河南 南村 南村镇 村镇 银行 暴雷 真正 灾难 没开 可怜 无知 愚昧 老百姓 百姓 看不见 不见 隔离 清零 带来 灾难 关心 二十 二十大 十大 普 衡 Luc A Despins 担任 受托 受托人 托人 一事 西方 掀起 轩然大波 大波,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FXwpJq4UsAAcBWB.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FXwpJq2VsAA4Il2.jpg')], videos=[], animated=[])",1,0,0,-0.48,Negative
326,326,1546597149256757249,1320190957296492547,zhiyitw33,2022-07-11 20:47:49+00:00,NFSC,不止 银行 本周 周末 银行 挤兑 最大 人群 中国 中国银行 银行 最大 国有 国有银行 银行 转 铮 视频 中共 国 河南 银行 储户 无法 取出 存款 河南 政府 镇压 抗议 百姓,"Media(photos=[], videos=[], animated=[])",4,0,1,-1.0,Negative
327,327,1546501019487666176,3005733012,Jkylebass,2022-07-11 14:25:50+00:00,"Dallas, TX",suppress bank runs term spread Its banks biggest crowd weekend The Bank China largest SOE banks,"Media(photos=[], videos=[], animated=[])",659,93,28,0.0,Neutral
328,328,1546503151016353792,999061779870175232,zhao_dashuai,2022-07-11 14:34:18+00:00,State-affiliated media(Legacy),河南 南村 南村镇 村镇 银行 事件 初步 受损 银行 行客 客户 给予 垫付 The preliminary decisions Henan private bank scam Contrary propaganda scam limited private banks victims compensated,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FXZHCOvaUAAV-FT.jpg')], videos=[], animated=[])",8,0,2,1.0,Positive
329,329,1539561376753930242,1526480271738294272,yeyouwei3,2022-06-22 10:50:10+00:00,,Real china China peoples bank phenomenon 中国 国人 人民 出现 银行 挤兑 兑现 现象,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1539561339508883456/pu/img/7ut0Cb2SXLL7PTtI.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1539561339508883456/pu/vid/480x270/CxJ3phh26dix9oWT.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1539561339508883456/pu/vid/640x360/rIPccT2c6v6PZsY7.mp4?tag=12')], duration=139936, views=None)], animated=[])",1,0,0,1.0,Positive
331,331,1539257042489180167,1526480271738294272,yeyouwei3,2022-06-21 14:40:51+00:00,,Real china Officials bank single banks risk 中国 官方 表示 河南 银行 挤兑 个案 家 同样 高风险 风险 银行,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FVyKHXnXwAE_tQ_.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FVyKHXlXoAAg6oz.jpg')], videos=[], animated=[])",5,2,0,-1.0,Negative
332,332,1537844605894414337,2313027666,jenniferzeng97,2022-06-17 17:08:20+00:00,"New York, USA 美國紐約",Dandong City province 辽宁 丹东 多家 银行 储户 取 不到 钱,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FVeFSBTXoAAcF2k.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FVeFSBUX0AAPp9w.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FVeFSBUXoAAP-AX.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FVeFSBUXsAISSiB.jpg')], videos=[], animated=[])",795,307,49,-1.0,Negative
333,333,1181609927434883073,1079561875304501248,TrumpIi,2019-10-08 16:38:54+00:00,Trump Tower,區 提款 機 開 始 排 隊 分享 LIHKG 討 論 區,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/EGXr9f7U8AAagnY.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/EGXr9f4UcAEl3JS.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/EGXr9huU4AEpagN.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/EGXr9iZVAAAtEC-.jpg')], videos=[], animated=[])",1,1,1,1.0,Positive
