,commenterID,UserName,Date,Text,Polarity,Sentiment
1196,UCnVhFmrnxHZiUHWmSHkpx6Q,@sergiomarrocco1926,2023-03-19 17:23:39+00:00,nazi gold lug mittlerweil wiss gold grosstenteil eingesackt wurd brdie schweiz zwei fehl gemachtbrun mitglied werdenbrdi erpress oecd nachzugeb bres land gleich handelt brandorra brsan marinobrchannel islandbrluxembourg damal hiess finanzminist jean claud junk schon gehortbrd weit off geheimnis bank gierig danach vermogensverwalt vermog kund ubernehm vertau reputationsfrag konn einfach genug brund mitgliedschaft ausgeschloss ewig brgrund eidgenossenschaft musst recht volksinitiativ abschaff verhandelbar brdazu faktisch privatisier kantonalbank grund vereinbar staatshilfenreglement staatsgaranti fall kanton verhandelbar brnur zurch kantonalbank letzt jahr jahr million frank zukomm lass zurch gemeind quota heisst einwohn frank frank gemeind entscheid anfang bess eig hausaufgab,0.1333333333333333,Positive
1195,UCLrpUqbjnzS_LARgZzqwsHA,@saligut,2023-03-19 17:25:35+00:00,schweiz ganovenstaat gang nennt bank gruss schweiz,0.0,Neutral
1194,UC5xRRVq_Sgg1e03XBhGxbjQ,@jeremiasc.2972,2023-03-19 18:19:18+00:00,video irrefuhr bringt kaum zusammenhang neutralitat geht eher kritik schweiz neutralitat hatt art eigent off kart videos schein haufig recht ungenau,0.0,Neutral
1193,UC5HFoMKYhn85Ci-0b8-R5tw,@swissbrony23ch72,2023-03-19 19:05:50+00:00,war credit suiss jahr schweizer regier gerad bekannt credit suiss ubernomm,0.7,Positive
2275,UC8eC5qf50ajyqNb0qDetGzA,@paparaci1441,2023-03-19 19:09:07+00:00,pleit,0.0,Neutral
2274,UC1CsLIjU3xi5WacwTbo6Olg,@Alexander-kd8lt,2023-03-19 19:09:19+00:00,dank fur video,0.0,Neutral
2273,UCwDd_gIBWNfZT_ssaZ333Ng,@juliusscaramuzza,2023-03-19 19:09:21+00:00,short long,0.0,Neutral
2007,UCSiFC1DCXr3p1YDzyu9rogA,@MarcFriedrich7,2023-03-19 19:10:05+00:00,binformationb leid musst video hochlad fehl eingesch bitt entschuld,0.0,Neutral
2269,UC7TZ0GuhqbLHLrdJ5t7Xjwg,@Wackenandy,2023-03-19 19:10:30+00:00,geht grad doof brgenauso gold silb beid punkt marc gehort ganz weit vorn,-1.0,Negative
2268,UCI5xod0cnO3pebnC4c5e2ag,@Declanjens,2023-03-19 19:11:47+00:00,syst absicht wand gefahr verlor kommt rettung form digitalwahr,0.0,Neutral
2267,UCzxS75qUdJ8fqHVmt8GFQKg,@Aluhuetchen,2023-03-19 19:12:27+00:00,href epic,0.0,Neutral
2266,UCXwCMq1U-4PxVHn-NnynTjg,@nickwellington981,2023-03-19 19:12:32+00:00,haut ganz schon content raus haha dank klass beitrag abstand informativst deutschsprach finanzkanal,0.0,Neutral
2264,UCTNc_cScLjEPQ00qhW2BdUg,@janbuick,2023-03-19 19:13:46+00:00,gerad meldung ubernimmt credit suiss marc prophet,0.0,Neutral
2263,UCtTX3Q97RF07rAGKP0LwxNQ,@ernstmatter4373,2023-03-19 19:13:54+00:00,einzig relevant bank schweiznicht ungefahr zukunft credit suiss leid heut verstorb,0.0,Neutral
2262,UCtYic5lFpzAiy8YzcjBMolQ,@aarnbee1693,2023-03-19 19:14:12+00:00,schon lang geld mehr konto haha,0.0,Neutral
2261,UCE5hqS98digtIlwPzEwyyug,@laufkoch7160,2023-03-19 19:14:30+00:00,geld gam ove,0.0,Neutral
2260,UCW41AaAOZURID01JY8XdjaQ,@ameronews,2023-03-19 19:16:39+00:00,wartet deutsch bank erwischt hrefuckszuwhgymbdvujgyvgfylibpjchghkyycqbga,0.0,Neutral
2259,UCXwCMq1U-4PxVHn-NnynTjg,@nickwellington981,2023-03-19 19:17:01+00:00,haha href marc ecstasy,0.0,Neutral
2258,UCdng5rlcHDFypjxaESLh2qA,@uhu2486,2023-03-19 19:17:57+00:00,steht vonovia,0.0,Neutral
2257,UCFmkFsOSn7pFVGLh3qKkYaw,@lordhelmchen8738,2023-03-19 19:20:08+00:00,brennt credit swiss zurich uberall licht ungewohn zurich wochen,0.0,Neutral
2256,UCiNp77FbZsD27dBB30sOt6Q,@exe089,2023-03-19 19:20:43+00:00,hallo herr friedrich interessant neuig bank steh pleit brerhot leitzin kipp weit bank brtut macht inflation winkewinkebrgam over,1.0,Positive
2255,UCI84ZQ7Yn2EDSu5J3VYElDA,@puremxracing,2023-03-19 19:20:57+00:00,algo comment,0.0,Neutral
2254,UCEzS_A8JBWsgrjt3zgPMB2g,@alddorla7953,2023-03-19 19:21:18+00:00,warum bank eigent judisch,0.0,Neutral
2253,UCCmIWfEfjPlR0Oj7domHBLA,@zipfelklatscher2468,2023-03-19 19:22:29+00:00,steu raub,0.0,Neutral
2251,UCg0w7-DN4GrtCFfmhmGl1BQ,@thomasroth6856,2023-03-19 19:24:33+00:00,mog heidiland erst jordan geh,0.0,Neutral
2250,UCDToXTB7itRR3V-z8NoelCw,@jurgensonnenhut2310,2023-03-19 19:25:23+00:00,hyperinflation,0.0,Neutral
2249,UC1BAlWPx156DU5wH9f84bkg,@michaelwagmann6051,2023-03-19 19:26:25+00:00,kenn finanziell uberhaupt erschreck parallel histor ereignis offensicht event flieg oktob flog swissair famili aviv israel nach morg grounding airlin tatsach amerika grund niedergang,0.0,Neutral
2248,UCg0w7-DN4GrtCFfmhmGl1BQ,@thomasroth6856,2023-03-19 19:26:48+00:00,credit suiss geschichte gibt nichtmehr,0.0,Neutral
2247,UCxxvXN0n17zX-b5JjOzUxyA,@christianbarca,2023-03-19 19:27:26+00:00,buythefingpivet,0.0,Neutral
2246,UCA00-ev0pyQk7I5XwR4G_Lg,@EddyZuercher.Anthropophage,2023-03-19 19:28:17+00:00,marc oberflach bericht gewohnt pruf eigenkapitalquot einzig quotfestgemachtesquot argument schwatz zitierst laut quell kritisierst gross inquisitor imm merk genau reisser bericht durchschnitt medi traurig entzieh vertrau thema bess kenn erkenn must schad,-0.15000000000000002,Negative
2245,UCYjazK8KpBGOtmK3BLi3PBg,@Florian24,2023-03-19 19:28:31+00:00,video minut gekurzt,0.0,Neutral
2244,UC0YxiV7kkq9DrukbPcG806w,@hanneshaselsteiner719,2023-03-19 19:29:18+00:00,dank marc brwie imm topbrmaximal mehrwert sympath,0.0,Neutral
2243,UCkncIVPi0G-fdrXCFiYIG8Q,@hatschi112able,2023-03-19 19:30:07+00:00,money world bitcoin,0.0,Neutral
1192,UCk5G9MSAt8AhFMMPnSke-4Q,@NoWarNoFaschismus,2023-03-19 19:30:18+00:00,neutralitat panik unsinn bank kunstlich pleit gemacht milliard ubernimmt bank lauft plan imm geplant geni,0.0,Neutral
2242,UCgvA9KfeH9VyeNOyn1d6icA,@martinwien4542,2023-03-19 19:31:39+00:00,tub kanal martini mondo heut schon gesagt kackhauf ubernimmt kackhauf,0.0,Neutral
2241,UCisz6rshqS7UTXVZkQ8yVcQ,@brokenbrokerbrothers,2023-03-19 19:33:28+00:00,bitcoin gleich drecksscheiss geldsyst versteht halt imm selb mau stirn voran niemand braucht dreckauss faul pack nennt meist polit,-1.0,Negative
2240,UCZso73Gqtvw1vLJOyRksNzg,@martinmeyer1902,2023-03-19 19:34:21+00:00,credit suiss ubernomm,0.0,Neutral
2239,UCqNip0MQgVHpP_0OWwATXDw,@Umweltfreundlicher.Patriot,2023-03-19 19:34:59+00:00,kennt richtig anstreng erinn wieviel geld bank,1.0,Positive
2238,UCZWvHu2xw7-xgQrKx-Y1KcQ,@petramaassen8063,2023-03-19 19:35:35+00:00,mocht grossbrand bank,0.0,Neutral
2237,UCQ-kDspAkXNtylIB3sTdjSg,@hansmeiser8133,2023-03-19 19:35:42+00:00,hast post faktenfuch bekomm,0.0,Neutral
2236,UCcZLutdZCm0k0M6_ihbjSKg,@TechnoGlobalist,2023-03-19 19:36:00+00:00,maximal zwei jahr fliegt lad ohr brwer finanziell vorraus denkt gut startposition erarbeit aufbruch komm wirdbredit leid muss erstmal kurz wand fahr well absurf darauf vorbereit,0.85,Positive
2235,UCiyF5a-yHEbNWkhuSaHw9qA,@johncromo6496,2023-03-19 19:36:11+00:00,herb geht rund,0.0,Neutral
2234,UCkYoxJYzHnNCD9EeHUnCTiA,@L.K.703,2023-03-19 19:36:15+00:00,treff holl reich,0.7,Positive
2233,UCElKD9mlfH08s6N73yzOmTw,@meridian2392,2023-03-19 19:36:35+00:00,idiot lern vergang imm gleich ergebnis hoff grenzt vollkomm idioti,0.0,Neutral
2232,UCbb1MCFZgqnzfALKTKulo8w,@leonardos.1538,2023-03-19 19:37:08+00:00,hahaaaaa marc dreht richtig genau humor brauch,1.0,Positive
2231,UCO5tsMy2_o_YkGbqR703dqw,@thomasthomas8751,2023-03-19 19:38:45+00:00,frag wohin zieh leut geld nach bank hops geht,-1.0,Negative
2230,UCsL6hMRpv8uFk13YDyPus1Q,@BBB-ajajaj,2023-03-19 19:38:56+00:00,href gerausch haha,0.0,Neutral
2229,UCJQyED9Ic4VLdL2NqQi7QMw,@noranature,2023-03-19 19:40:41+00:00,credit suiss gang bank irgendwi bank gang bank dank unterhaltsam kreativ interessant video einlag quotdu opferquot gelddruckpistol einfach erstklass wahnsinn buttert milliard danach kauft milliard verruckt bank welt einfach unfassbar wenig mensch versteh falschheit seh abgeht,0.33999999999999997,Positive
2228,UCxN_xAvLt02z1irJ9Qen2RA,@haterzgonnahate8195,2023-03-19 19:44:05+00:00,mehr amazon googl zusamm wert versprech gut nacht bankensyst,0.5,Positive
2227,UCubS_giN9yoUaABr5ZxA3xw,@teslatesla420,2023-03-19 19:44:07+00:00,bank kaputtokbrcbdcs,0.0,Neutral
2226,UC3Qvou5UtH49usd1tmh1NmA,@kottbusserdamm3560,2023-03-19 19:45:28+00:00,marc sieh ganz schon ubernachtigt,0.0,Neutral
2225,UCkYoxJYzHnNCD9EeHUnCTiA,@L.K.703,2023-03-19 19:46:29+00:00,freitag geklaubt credit suiss schweiz zentralbank geredet brbin ordent hinterlegt brjetzt suiss rett geht hund samt etlich deutsch geld,0.7,Positive
2224,UCari-nuuT37A8w_mP02sjVA,@erhanakman8607,2023-03-19 19:46:32+00:00,informativ lustig,1.0,Positive
2223,UCxS3uPqBzSQFVlgeSwy77ew,@klausfrank5347,2023-03-19 19:47:08+00:00,dank marc videos,0.0,Neutral
2222,UCrutze3W8cUQowf1QpKwQBw,@juliusschwarz1671,2023-03-19 19:48:15+00:00,scheiss leer zumind realitat passi geld mehr egal,-1.0,Negative
2221,UCuYqT3XE3BeEc7a01B67rBA,@lamaludwig1470,2023-03-19 19:48:57+00:00,href yeaahh juhhuuu geld leut,0.0,Neutral
2220,UCr3RV3wY4S7SAviXrk8DbrA,@KingKongMaster1723,2023-03-19 19:49:28+00:00,bitcoin bitcoin bitcoin,0.0,Neutral
2219,UCEOvM2ritnZJntZICkaWEMA,@sweety9128,2023-03-19 19:49:55+00:00,dominostein fang fall,0.0,Neutral
2218,UCkYoxJYzHnNCD9EeHUnCTiA,@L.K.703,2023-03-19 19:49:58+00:00,imm passi unerklar ding wochen bank behord dafur tobt bundesliga brdu gehst spiel brkomm raus erfahrst brdann kann glucklich fuhl,0.0,Neutral
2217,UCK810Z1kMl3VwtV26RQpPgg,@lukozgurhd9832,2023-03-19 19:50:48+00:00,satoshi,0.0,Neutral
2216,UCfVZiMkFwzMlx2I3UaPnomg,@Michelangela63,2023-03-19 19:55:44+00:00,dank hinweis imm,0.0,Neutral
2215,UCWc5zhAOSnlouAhWs-cIk3g,@chriscaptain3141,2023-03-19 19:56:42+00:00,cent steig dank marc,0.0,Neutral
2214,UCqLvdFW9FhEjzAL-gRYFfxg,@guckstdu969,2023-03-19 19:57:06+00:00,geld geld,0.0,Neutral
2213,UCWc5zhAOSnlouAhWs-cIk3g,@chriscaptain3141,2023-03-19 19:57:18+00:00,cent,0.0,Neutral
2212,UCvtNYr640Yzm2kw6RWxGoZQ,@frankgoellnitz4948,2023-03-19 19:57:23+00:00,verfolg beitrag schon vier jahr hast schon fruh baldig bankenzusammenbruch vorrausgesagtbralso schon fruh jahr schul gelernt kapitalismus faulend parasitar somit sterb verurteilt asterioid erd sturz frag wann,0.0,Neutral
2211,UCqddqdu9sLyZG3iWF9tgSsQ,@epikureer2877,2023-03-19 19:58:08+00:00,inzwisch entscheid gefall ubernimmt helf quotgesunderquot apfel faul apfel gesund quotgesundequot ebenfall faul commerzbank deutsch bank schwierig komm wett,-0.425,Negative
2210,UC255b6BXGzXKzbYzdnhrG8Q,@ismaninger3690,2023-03-19 19:58:27+00:00,ubernomm,0.0,Neutral
2209,UCXpGRPo29Vty246Gshj6LkA,@melancholicbttf9662,2023-03-19 19:59:17+00:00,revoir credit suiss bien venu,0.0,Neutral
2208,UCvpPhby-LBOPkmQBOpGay-g,@Alex-kk9yn,2023-03-19 19:59:49+00:00,funny bitcoin medi paar monat quottotquot bezeichnet wurd brdas momentan geldsyst verlass uberhaupt kern korrupt braucht bitcoin,-1.0,Negative
2207,UClSRK9FLTx1x-kWlIgjL1tQ,@gm-s7819,2023-03-19 20:04:02+00:00,jupp gern bitcoin anfang davon versteh bahnhof,0.0,Neutral
2206,UCuYqT3XE3BeEc7a01B67rBA,@lamaludwig1470,2023-03-19 20:04:08+00:00,ubernimmt lad war lieb gruss schweiz,1.0,Positive
2204,UC4q_Fg1M9mO77BATw5Wn1mw,@ritahaefliger2365,2023-03-19 20:04:27+00:00,schweiz lustigbrwied stuck schweiz schon swissair,0.0,Neutral
2203,UCvPXf874ormYp5sjmxCnBlQ,@guntermayr6408,2023-03-19 20:05:36+00:00,aufreg laufenbrsi,0.0,Neutral
2202,UCxiMC0LnEdYUzDTgPBPpUXA,@s.barolo152,2023-03-19 20:09:14+00:00,seit jahr rot bereich erst seit,0.0,Neutral
2201,UCJ76VMHGvRRd0JhbiJ6Z8xw,@marcelruss3584,2023-03-19 20:10:57+00:00,marc trock statement lov,0.0,Neutral
2200,UC4KXbknUwWxTD_s-JS76Yeg,@arthurflierl7238,2023-03-19 20:12:30+00:00,rettung pleitebank gesproch verantwort verbrech verursacht polit entscheid steuerzahl haft,0.0,Neutral
2199,UCZHVc-vj7ZipkSVGxCfykcA,@glaubdonix7282,2023-03-19 20:12:43+00:00,jaja korruption gibt,0.0,Neutral
2198,UCRLubD3J4XJ5LRbNs_CXEAA,@jensgrundmann7940,2023-03-19 20:14:48+00:00,neu nachricht sag bitcoin monat million sagst marc,0.0,Neutral
2197,UCTmf8P9SGwBz9VZ4OxatlvQ,@Saudi.UsRaeli,2023-03-19 20:15:28+00:00,gross bank welt insbesond bank geldwasch beteiligt gross stil brbres geht geldwasch dergleich bank ungnad gefall polit korrrekt gell zeit dbank,0.7,Positive
2196,UCLmwnmQMY8X8_JOJT1Hb5Mg,@carstenwirths3945,2023-03-19 20:17:50+00:00,btfp fuing pivot,0.0,Neutral
2195,UCjkoCJIwMiVeB7x_gb8URAw,@losanchez,2023-03-19 20:18:54+00:00,damal sagt polit quotdas darf passierenquot rett,0.0,Neutral
2194,UC-D-lQ-dW71TBfxL36QMqSQ,@AnsgarHan,2023-03-19 20:21:04+00:00,edelmetall gold silb investi,0.0,Neutral
2193,UCDfC3xr5rmQvWo9XcbqZxLw,@Fkp.777,2023-03-19 20:21:14+00:00,person glaub zentralbank furcht lauft agenda,0.0,Neutral
2192,UCZHVc-vj7ZipkSVGxCfykcA,@glaubdonix7282,2023-03-19 20:22:36+00:00,finanzsyst eim voll loch loch loch klein bleib ubrig,0.0,Neutral
2191,UCVVlkeexO9uq1gyP3tvIooQ,@D00medvash,2023-03-19 20:26:12+00:00,wurd lach gekauft rapp csakti csakti ubsakti ohrfeig aktionar,-0.7,Negative
2190,UCg-vm7JCfFx61zyuVyuP4Hw,@toltect3744,2023-03-19 20:29:18+00:00,gekillt word todesstoss aufgab neutralitat histor bankenfall buckling falsch quotamisquot,-1.0,Negative
2189,UCVEWLHVVYjVX5r59X97iqQA,@andreabrandberg8653,2023-03-19 20:34:31+00:00,geldkanon geil gibt kauf,0.7,Positive
2187,UCdOWb5jIM0X84DpCjWM9uFw,@anonymxw5740,2023-03-19 20:39:00+00:00,hast geglaubt zins anheb,0.0,Neutral
2186,UCp_NOkd46uuB5J40BaAdnKw,@georgkircher2052,2023-03-19 20:42:46+00:00,schon veralt gibt neu news,0.0,Neutral
2185,UCEiY4SKgKXf2L_GQ7HwGgMg,@rlcmark,2023-03-19 20:45:37+00:00,soweit mitbekomm probl komplettbailout grenz hinausgeh summ gerettet geld haftet fail bish risik imm abgedeckt,0.0,Neutral
2184,UCrsVCxsmCRGRgYICXnHix8w,@wilhelmherdering219,2023-03-19 20:49:16+00:00,krypto fass kneifzang ganz marc friedrich,0.0,Neutral
2183,UC7FUgyzD0lwUXwV7pge5efw,@Thominator912,2023-03-19 20:52:25+00:00,leut nam lehmann durft maximal torwart,0.0,Neutral
2182,UCHtBxDbD1Y0qX-2yVQPLZgw,@manfredrichthofen4820,2023-03-19 20:53:00+00:00,quotdi credit suiss pleit ledig anleg vertrau mehr bankquot vizekanzlerwirtschaftsminist ehemal kinderbuchautor habeck situation vermut beschreib,0.0,Neutral
2181,UClyVIzvafy8VB_UzPaAUZrw,@eternum16xhhjc,2023-03-19 20:55:02+00:00,oktoberdezemb weit kracht,0.0,Neutral
2180,UCPRe9s8N4ieR56FdeAPMz0Q,@sananne2959,2023-03-19 20:55:55+00:00,aktuell umfeld schlimm kundig inflation hoff gross knall kommt,0.85,Positive
2179,UCHooERWA7V_du-wprbQ5hCQ,@derspreewalder2286,2023-03-19 20:56:38+00:00,dank content herr friedrich,0.0,Neutral
2178,UCIbp4UaHO8lSjvhfifxfKnQ,@MrPumpenpaul,2023-03-19 20:56:53+00:00,einspiel geldkanon scheiss leer,-1.0,Negative
1191,UCNaiWKkKwkKYGrAaMCzzYRA,@JohnSmith-zj2dq,2023-03-19 20:57:15+00:00,neutral geh pleit weg kurswechsel find,0.0,Neutral
2177,UCPRe9s8N4ieR56FdeAPMz0Q,@sananne2959,2023-03-19 21:00:51+00:00,bitcon gold bess bankakti,0.0,Neutral
2175,UCceiegS5IbYt17q7jlK2qag,@bernhardma6367,2023-03-19 21:07:50+00:00,dabei verantwort creditsuiss letzt monat ganz wichtig ding gekummert klima rett,0.7,Positive
2174,UC7FUgyzD0lwUXwV7pge5efw,@Thominator912,2023-03-19 21:09:54+00:00,giess trilliondollar coin,0.0,Neutral
2173,UCOKX1VvSnia5eBMNTt6zGbw,@michaelhinz8356,2023-03-19 21:10:51+00:00,nutzt fiatmoney brot ries kostet deshalb bitcoin geh,0.0,Neutral
2172,UCZXyyGr9jLYAPk8pugxDCzA,@weissbruno608,2023-03-19 21:11:53+00:00,blas immobilienmarkt weltweit finanzkris gefuhrt heut immobili bess hand immobilienindex heut hoh damal weg notenbank gibt heut praktisch weltweit immobilienblas kommt blas anleih akti wirklich ganz gross knall ebenbrbrd nach barenmarkt schlimm leb rog brbrbrder nach crash jahrhundertcrash jeremy grantham,0.35,Positive
2171,UCE9vrnAKk2dztELZSJpp41g,@geli6792,2023-03-19 21:15:49+00:00,schon sagt wild,-1.0,Negative
2170,UCxrGX81iN92Q5TwhaQeVdkA,@M_Red,2023-03-19 21:17:54+00:00,enteign aktionar rechtlich grundlag einfach notrecht darauf klag schweiz folg finanzplatz schweiz nachhalt schwach,0.0,Neutral
2169,UCfL5kQ_iAZtDDgHVMZsQsig,@annim2269,2023-03-19 21:24:33+00:00,dankesehr imm positiv ausblick,1.0,Positive
2168,UCiN5KzLjX9VyIiwOsoiVqYg,@bearpapa121,2023-03-19 21:26:25+00:00,ammmmm bilanzsumm lehmanbank gross falsch verstand,-1.0,Negative
1190,UCKinFMmf16tDA-VQ_LE4cUw,@TacticsandStrategies,2023-03-19 21:29:33+00:00,intro sorry beitrag geht anyway leb seit jahr schweiz netralitat schweiz einfach angsthas,0.7,Positive
2166,UClU2jOdaSt6tU9eb9voKMGA,@roxcortes23,2023-03-19 21:31:00+00:00,genau humor,0.0,Neutral
2165,UCSA7wuiND1zP71fydEtFO4Q,@RenkTV7,2023-03-19 21:35:22+00:00,fand showeinlag minut href richtig witzig beeumelt lach,1.0,Positive
2164,UCyjqWdRNIDUm83opEhvXCAQ,@jensnachtmann1800,2023-03-19 21:36:35+00:00,bank kriminell bank sieh aufheb schweiz bank geheimnis stichwort steuerbetrug gross stil vereinigt staat absult dageg credit gekauft bedenk pleit geht richtig deutsch bank involviert namenhaft bank,0.0,Neutral
2163,UCf9UYB-yAunTKTF6YARzELA,@mapodev,2023-03-19 21:37:13+00:00,bitcoin dumm ide bitcoin eck transparent somit survailianc coin klug greift monero pirat chain dero shit coin,0.0,Neutral
2162,UCEqT0Gj0shwjD-FN8iNtvtw,@marco7023,2023-03-19 21:38:01+00:00,tipps nutz verli,0.0,Neutral
2161,UCSA7wuiND1zP71fydEtFO4Q,@RenkTV7,2023-03-19 21:38:17+00:00,tak fees yahaaah yahaaaaah aaaaaaaaaahscheiss leer scheiss,-1.0,Negative
2160,UCvTyU8GxzdB9oXwt1dDY2Zw,@OMG-WTF.,2023-03-19 21:40:33+00:00,konto,0.0,Neutral
2159,UCyjqWdRNIDUm83opEhvXCAQ,@jensnachtmann1800,2023-03-19 21:54:28+00:00,nein absicht vergeb hypothenk kredit mensch hoh zins krediet niemal tilg konnt vergeb geld gierig bank bank beispiel busfahr kredit bekomm haus dollar deutschland war haus euro wert sowas nennt abzock wied schweiz crash verandwort,-1.0,Negative
2157,UCSA7wuiND1zP71fydEtFO4Q,@RenkTV7,2023-03-19 21:57:08+00:00,schau schon letzt zwei woch einfach grandios sendung vat kind geschaut,1.0,Positive
2156,UComDeNaeAk6WJcBE3xwH5hw,@rogimiller,2023-03-19 21:57:58+00:00,end sogar,0.0,Neutral
2155,UCCSaok5YrnjE7J1Vi-ifICg,@123Tobi,2023-03-19 22:00:17+00:00,sagst statement zentralbank japan england zusamm liquiditat sich,0.0,Neutral
2154,UC0ajAopEfGmkHXudi48vlAg,@bergheini3547,2023-03-19 22:00:28+00:00,steht gleich letzt buch frag wann euro mehr form existiert quot drop gelutscht quot bral rettung digital euro form wahrubgsreform komm brlang wochen ost pfing passend tag viel dank wichtig warnung,0.425,Positive
2153,UCyyY6kwtAWog2SUPBbHdq6A,@bi141008,2023-03-19 22:01:53+00:00,marc musst stablecoin knie geh sobald bank fall,0.0,Neutral
2152,UCV53gPEsBBHIrv9shMK2OAw,@Strawbreaker,2023-03-19 22:03:20+00:00,neu digital zentralbankgeld eingefuhrt alt syst schlecht machendamit mensch neu akzepti zeit darub nachzudenk gut schlecht seh gerad orchestriert geplant,-1.0,Negative
1189,UCVFfxJpPOMyv41ceChO0SBg,@Ted52,2023-03-19 22:04:34+00:00,video geschriebenbrda uberhaupt zusammenhang verschied wissenfetz ausgestreut wurd,0.0,Neutral
1188,UCDj4Jk0eVe6Cz6hNs2ipgyg,@drini23px,2023-03-19 22:13:21+00:00,schweiz hauptstadt,0.0,Neutral
2151,UC5Xfms6-f4r4I8SQLSErwYg,@mmercato7174,2023-03-19 22:25:07+00:00,aktionar einfach enteigneta hrefuckszuwhgymbdvujgygfxpgummjkgsdriwcxa,0.7,Positive
2150,UCz8lObxiHYvxKJ9SMiIyH2A,@TheHelltrasher,2023-03-19 22:29:46+00:00,weg alflov,0.0,Neutral
2149,UCyRxt1RfZgagMa1FPp3qb-g,@jorgthomas9750,2023-03-19 22:30:07+00:00,vermogenssicher froh rent monat reicht,1.0,Positive
2148,UCz6YqhCTMzzm0UUp-Ofz4Jg,@saschapfersdorff2834,2023-03-19 22:37:32+00:00,panik schweiz rettet bank reichtum rettet bankengrld brbres geht brbr quot opf quot brbankenrett,0.0,Neutral
2147,UCjtrpd4DogcIHHWcyH7XFAw,@a.w.8393,2023-03-19 22:44:53+00:00,video marc imm zusammengefasst punkt leut leid sag told spat dank,0.0,Neutral
2146,UCQ-kDspAkXNtylIB3sTdjSg,@hansmeiser8133,2023-03-19 22:50:13+00:00,marc braucht mehr typ,0.0,Neutral
2144,UC7BrDL_6Lg7vTy2BS3iCNog,@michi5003,2023-03-19 22:55:01+00:00,bank pleit erzahl neu,0.0,Neutral
2143,UCFvxsaCxvD0K23nCGXVlJeQ,@Gtf306,2023-03-19 23:01:27+00:00,crash kommt,0.0,Neutral
2142,UCFw1KpkHEzz8kEY4DUed37Q,@maximboroda8939,2023-03-19 23:01:45+00:00,dank interessant,1.0,Positive
2141,UCVMcG59z7nn15zVVszxIEbQ,@Bodo.Schafskaese,2023-03-19 23:05:06+00:00,hast sowas ahnlich drei jahr vorhergesagt,0.0,Neutral
2140,UC3HHks_HqPXLfMjn7PbRxfg,@lostmoose7352,2023-03-19 23:07:53+00:00,rentnerbrviel geld gott dank aufm kontobrbrschon jung jahr vertraut sachwert brund alt halt hauptsaech leergut fressalienbrbrund bank eich wertapi deck zubrbr,0.0,Neutral
2139,UCxtg1mSsRFQodzPi14tt80A,@dynamic2k3,2023-03-19 23:11:24+00:00,credit suiss quotgerettetquot long markt,0.0,Neutral
2138,UCLV8RomYaxKSuhajXqHyzEA,@TheMusikfan007,2023-03-19 23:25:22+00:00,geldabfluss brhab fiat money geld laut franz hormann marc friedrich verleiht bank wed einlag eigenkapital kreditvertrag entsteht geld,0.0,Neutral
2137,UCuo5CVELmHmR5tJWPNiHyPg,@alexanderleeb8535,2023-03-19 23:27:57+00:00,content,0.0,Neutral
2136,UCtExnpe60Y0bQfDo_1ZZGMA,@christianstephan7545,2023-03-19 23:28:10+00:00,herr fiedrich recht bitcoin genauso betroffenbrwenn bitcoin gold silb geld mehr erbring erschaff bres schon schaff gefordert neu gold silb ford imm brteur geldsyst gesamt geldgeschicht meisterhaft brbestand ubrig silb jahr bezahlbar forder betrifft bitcoin sag braucht bitcoin elektron,0.5,Positive
2135,UCEQZK2QiPzALxLtixiRf7kA,@dietmardoring800,2023-03-19 23:33:23+00:00,schweiz nationalbank quotreingraetschenquot ganz einfach quotent tastequot laptop elektron ueberweis duenn luft wirklich quot reingraetscherquot,0.85,Positive
