,commenterID,UserName,Date,Text,Sentiment,Polarity
1068,UCVOfVbmKdaz039jYNK0jVMQ,@alisuroor8962,2021-07-15 05:00:54+00:00,tentat uscir commerc coll dellag moment debol vision economicabr brbrbr splend sol ripres econom cup bui pandemiabrbr altre parol chiaramentebrbr poss marina esemp condurr barc quand ved propr occhi violent tempest domin marebr stess val denar codard biasim fug guerr pandem conflitt conflitt ricerc ambient sicur liber soprabr natural lustr vit svan molt port sostent chius lampiezz conosct svan ritir tasc consum investitor quind acquist vend fin quand nuvol dirad senz lasc alcun differt essobr pertant necessar unir diaspor mett tutt forz real strad conduc strad lont dallod rinunc interess personal dimentic debol bisogn spend cerc cur povert fanat pandem lingiustiz fam paur disperazionebr stud fattibil gestion rinasc uman necessar coinvolg ment poet filosof professor econom scrittor intellettualibrbr disegn bell vit sol attravers pium misericord stravag costru luss avariziabrbrbrbr suroor,negative,-1
1067,UCrsJ0fHeK1OhN_F0O1cwSPA,@pelobiancopelo1629,2021-07-16 09:56:01+00:00,serv macchin stamp sold polit privileg castell ridistribu,negative,-1
1066,UC0s-ClKidIAbHB_vGNIEzhw,@dariooliana9478,2021-07-17 03:53:46+00:00,cresc incentiv industr stran prodott luss,positive,1
1065,UC0s-ClKidIAbHB_vGNIEzhw,@dariooliana9478,2021-07-17 04:01:08+00:00,stranier cop ricett italian würstel stat invent militar gust,positive,1
1064,UCDA4fm9OwmF3TVBOBVkwu8w,@morkmindy279,2021-07-17 14:22:00+00:00,cris stran chiam truff quand guadagn banc conced tram brokers mutu compres redd singol sfior sogl povert quand mutu vann default obblig costru tal mutu deriv relat ancor valut posit part agenz rating chiam truff cris der truff pag stat contribuent raccont stor quel rest pipp mental,negative,-1
259,UC8pkvPpAJaHFMhP54khUSGw,@lucianorossi2419,2021-07-18 16:24:18+00:00,bell responsabilitàaugur ogni ben servizio sensibilitàal serviz stat,positive,1
1062,UCMzlQo2faPM9IiPRcwQwyZg,@ansatawar2086,2021-07-19 11:18:19+00:00,chiss cred nelleu talment chiar andat fin vist vien pianific cur decennibr ben miliardar,positive,1
1061,UC7haIlZtzsveTL0J2UWJ0-A,@mikys8338,2021-07-22 00:32:41+00:00,vìde spettacol,positive,1
1060,UCXe34DZbrBzptw00vke_z7g,@easyprojecttenerifes.l.eas8610,2021-07-22 16:38:38+00:00,grand professor,positive,1
1059,UCSfk1FOR3ntwXeqTFokrAPQ,@MrMannyGB,2021-07-22 21:23:54+00:00,anni magistral torn ascolt prof piac aver segu mes lezion,positive,1
258,UClkT4OOW1Z3j0ZfbMb4jWDw,@giovanniaccardo5082,2021-07-23 21:17:57+00:00,repubbl band politicibrtutt rapin dibrfond perdutibrabus leggibrapprov dabrrespons dellabrbanc ditaliabr banc privatebrstann far rapin italianibrper prim drag ebrtutt part polit polit repubbl,negative,-1
1058,UCLB7_gtzY2aFYVSUMDThCpw,@alessandrobianchi6153,2021-07-23 21:28:17+00:00,prof ragion cris cris cred caus banc contest vision europe vuol austerity tacc sovran cos caus casin erge risolutor div paes europe mett cap uomin banc mont drag,negative,-1
1057,UCaUhveigQRYxfkPkCTjXsZA,@frederickhartray8364,2021-07-24 12:43:37+00:00,grand larry summers perd milliard harvard durant period president,positive,1
1056,UCaUhveigQRYxfkPkCTjXsZA,@frederickhartray8364,2021-07-24 13:01:24+00:00,numer insignificnt quand pens nipot spend mors procion roveret vis pront soccors aggiung zer eur domand chied esser cresc continu senz cre problem inquinamant riscald global,negative,-1
1055,UCsT_1DZ8YLLqDoSyP-OS9vw,@davidbarallo1690,2021-07-25 01:40:59+00:00,rend cont professor metod danalis situazion dellepoc obsolet,negative,-1
1054,UChZ2Tijq7T0hBaSbPkJoyIw,@silviad1430,2021-07-25 16:01:40+00:00,compl defin res comprens tuttx concett veng volut complic casaling vogher lavrann pres,positive,1
1053,UCisw2719SRk0adDpSjtcPLw,@pierafelisi1546,2021-07-25 20:38:56+00:00,arriv giuseppiahah,positive,1
1052,UC3jDgAWhRy764PcmVTv01cA,@fefoilmagno,2021-07-26 00:10:56+00:00,istruzion qualit,positive,1
1051,UCc5twetwW-u3W571EqrrW7g,@massimofavaro7344,2021-07-26 10:05:51+00:00,prof brav ten lattenzion per prim mezzor svarion inaccett prof politecn dic cresc annu raddopp anni raddopp anni ver anni rispett possibil prof conosc formul dellinteress compost conosc studentell prim anno ragioner,positive,1
2960,UCS5PaGnSnFUnrjSc80XRnqw,@marcelloascani,2021-07-26 12:24:14+00:00,grand ragazz bravissim,positive,1
2959,UCwli3ezMl5culMQfGgT9KDg,@valerioventura1450,2021-07-26 19:24:01+00:00,chiar semplic concisobrgraz ottim vide,positive,1
2958,UCOyuVlSlS637U054Nq9DjHw,@edoardoscire,2021-07-26 19:54:19+00:00,grand valer,positive,1
2957,UCVnBqerYTT_xEqUkk7yHKOw,@fdf10ableton,2021-07-27 09:48:56+00:00,fantast super chiar,positive,1
1050,UCn5dRHJktycDuRQTvBjoBQA,@flaviomilani6828,2021-07-28 06:08:37+00:00,fint lital illusioneavvis class polit imprepar destr sinistr,negative,-1
1049,UCgUj8mrNswVeRxtx7Icmo-w,@LeonardoPapaveri,2021-07-28 23:40:52+00:00,grand comun oltre ottim professor,positive,1
1048,UCk_hGxNXJ1uedMcZPNE3deg,@samirmoretti6810,2021-07-29 05:31:20+00:00,senz adegu polit aiut impres ripres ital pag tropp tass,negative,-1
2955,UCx1ohmxH7T58ie7Vp23NXEQ,@TRAVELSWATCHES,2021-07-29 09:11:49+00:00,compl spiegazion chiar semplicebrs poss consigl film quotinsid jobquot charles ferguson molt interess vuol aver vision chiar,positive,1
2954,UCfG9kjrIiRGMUkAFvP3aZ4A,@TheRashfire,2021-07-30 11:51:04+00:00,aspett prossim cris brev molt pegg,positive,1
1047,UCw64kXrxhU58vdy4QLgH6wQ,@valeriomasi9030,2021-07-30 17:09:41+00:00,molt interess grand capac spieg question compless manier semplic compl,positive,1
2953,UC52mzZ77pzeJb4YYdB1bMPw,@davidbrazzarola5538,2021-07-30 20:23:51+00:00,vide funzion banc,positive,1
2952,UCuS0e3wQKm4R6qHkkeYoCHw,@gabrielescaroni,2021-07-31 08:11:00+00:00,circ anni ricord ben quel period stat dur punt vist econom lavor soprattutt alliniz ricord sens incredul sembr imposs accad davveroer merc americ invec pian pian cap cos success pot verificare consapevolezz fors imposs concep banc vigil manier rigid rigor banc dital nonost alcun comunqu fatt porcher var tip,negative,-1
1046,UCLpyDJMNbd61qawaov-1_zw,@333york,2021-08-01 16:59:15+00:00,ogni mod convien quas nienteserv avanguard altro progett mater elett,positive,1
1045,UC7drfr0Qzxi6X6r3e9Ya2DA,@ludmillapanasjuk8295,2021-08-02 17:18:03+00:00,sol societ creat,positive,1
2951,UCr1uYaqYcQ-Qx_utNhUSQsw,@napaclothing,2021-08-03 13:09:54+00:00,bombett vide,positive,1
1044,UCcvR9QALhhXGZWsoF0IEg-Q,@blazodeolireta,2021-08-04 17:41:09+00:00,href dic cos,positive,1
1043,UCqhu6ODe3sXXwCw6Uy8lylA,@oscardanesin5242,2021-08-04 22:07:41+00:00,cresc compres prezz caff aument cas acquist diminu per dit stip aument rest chiar pot acquist dimezz anni stip med bass fermid cos parl vergognat,positive,1
1042,UCa2xOei1yw4DtDIXsMbNaUQ,@landroide7975,2021-08-05 00:28:56+00:00,cris cre tavolin,positive,1
2950,UCM1JLShZRYWnmPh3Sf3NcbA,@debbiasaboo4873,2021-08-05 09:24:28+00:00,bravissim manc propr vide fatt ben argoment,negative,-1
1041,UCq5RxCEfe7FYPXHIRWwV_-w,@michealbenanti2665,2021-08-07 12:11:01+00:00,contrib inestim valor,positive,1
1040,UCbwq9AbNBgRaCOMTMMegs-A,@cescofran6165,2021-08-09 17:13:28+00:00,sembr discors ingles mess cas,positive,1
3611,UCPH_JcvD7eoMVGtSMP_DDpw,@ViaggiareAvecMoi,2021-08-12 10:20:52+00:00,riusc fall sistem fasull quotfortunaquot sempr govern contrib cittadin stampant sott man salv tutt banc mod tal continu sistem capital,negative,-1
1039,UCom-4x8rnoUTrhxt0wM-N8Q,@xtrainit8858,2021-08-12 21:25:34+00:00,vien rid parl massim sistem ambit econom bast mett prim massai trov leconom andrà grand ovvi sol decerebr arraffon asset sol denar aspett altro chiar parl luog comun verit ovvi ottim lezion,positive,1
3419,UCPdRRgIaXsPLED83Ewh4XPw,@pietrocalcioli8169,2021-08-16 13:40:19+00:00,pover,negative,-1
1038,UCdXeA8f89-Y3a_3tvV6_D3A,@Gione808,2021-08-17 05:23:19+00:00,aliment fortement vogl stud leconom allintern istit polim sper fortement poter conosc questuom person,positive,1
1037,UCmRiBdAeMU3ZyEk4hESe5Ug,@antoniodistefano5041,2021-08-17 08:22:42+00:00,eppur collus mond bancar polit mess dislik poch camp tant,negative,-1
2949,UCAo-P6L4NPYn4XtqyvKtNug,@danieleguerriero8311,2021-08-17 23:21:44+00:00,tant docuemntar spiegazion vist nellultim decenn riguard molt lung approfond riman fors sintes chiar,positive,1
1036,UCh9iIZr2dlHvlSWZTnrq8dg,@edmondorosini7339,2021-08-18 05:10:30+00:00,magistral,positive,1
2948,UC-jiV0beG4TqQYbmdmfNkdQ,@drattini01,2021-08-18 11:39:41+00:00,ottim spiegazion,positive,1
1035,UCpG1xIEw-eSsph03O7E-dRA,@marcellotrisolini3034,2021-08-18 12:05:42+00:00,eccellent lezion econom vit,negative,-1
2947,UCIOKfYxdQtRqQr6qynd36SQ,@Draft_N7,2021-08-18 22:19:22+00:00,cia ranier tip,positive,1
1034,UCTT3V1S22Abd0m_0y5oA3jA,@pietrogambadilegno.1521,2021-08-19 00:44:41+00:00,pens global agisc local,negative,-1
1033,UCWQ4x2FUP2kA73zKWQHpTUA,@pierri6611,2021-08-20 04:03:48+00:00,pianet strenm continu quotcosiquot funzion,positive,1
1032,UCvi1wI8wETVS8A6VaYerSfA,@valeriobonora4715,2021-08-20 06:21:19+00:00,invest nellascolt lezion fatt rimpiang aver prosegu stuf ver illumin,negative,-1
2946,UCBpNxT9VW1KZupV5pf2AgyQ,@stefanolanotte7719,2021-08-23 07:23:37+00:00,concis lin diec min inform util port bravissim,positive,1
1031,UCA5b6CCdip6MWaBdo-KgREw,@fabiodituri2395,2021-08-26 07:31:31+00:00,parl nessun dic nient zer discussion apert zer domandeil tipic mod ital far universitar ital polim,positive,1
1030,UC8x28-FHPRm5a1FXIcYQcuA,@michelelandini8809,2021-08-26 10:54:20+00:00,dop anni dallusc vide testimon ancor guard,positive,1
1028,UC2J2u8E6nD54iJ0UjGGpXxw,@m4ndra239,2021-08-27 06:35:58+00:00,compl comun chiar efficac,negative,-1
1027,UCbKRQzy0z-En4pM07JovhwA,@nic-ci_66-77,2021-08-29 21:20:47+00:00,sol maledett ingann grand finanz,negative,-1
1026,UC2sbqFWa_e1Tq5Xm_c3md7w,@alebailetti,2021-08-29 21:45:29+00:00,immens professor,positive,1
1025,UCQCFJ9JgfF83L2jeh2Jw-ZQ,@giuman8242,2021-08-30 20:09:46+00:00,professor vol,negative,-1
1024,UCvO67fZFMKSmc-zjz5cbCxQ,@poliziottoanarchico,2021-08-31 10:13:23+00:00,consigl sempr vide,positive,1
1023,UCe4zjq-IKNlRXrMAe6sqCHg,@ipnovitochannel8427,2021-09-01 12:16:32+00:00,fin quand riusc concep mond senz danar schi esso,negative,-1
1022,UC9ABcL0-ed73NxI0PHIi-uA,@francescosalzano7870,2021-09-03 16:54:25+00:00,buonaser professor raddopp dop trentann cin anni quintuplic,negative,-1
4173,UCziGV37_jDLTjUkoGrtvAUg,@simnomad,2021-09-05 09:04:02+00:00,disclaimer vide sponsorizz banc profil stat util,negative,-1
1021,UC1in8b6b96v8K8iSoqAaJ_A,@marcodipaolo5607,2021-09-07 04:06:00+00:00,magar proff cos artist,positive,1
1020,UCDmtqbNgsf7MOdSoyohhLkg,@jacklopresti3258,2021-09-09 20:14:41+00:00,ascolt molt volentier bell lezion grand professor,positive,1
1019,UCWGFDKykJDI3KMiuArDAF9g,@andreeaclaudialupe2355,2021-09-10 01:07:13+00:00,esist cris bast ved period lockdawn fil far spes soros gioc paur schi paur punt paur person soggiog,negative,-1
3454,UCWyD75kiUXvMLi1aJiIreGQ,@fabriziodelneri1297,2021-09-10 12:41:44+00:00,compr bitcoin,negative,-1
1018,UCJWtbH3gv6nkRC5KG20qFAw,@edofish79,2021-09-10 22:48:16+00:00,stend banking,negative,-1
1017,UCg6Lo3AsFFIsJaTdi5GPaMg,@fabiopomponi7740,2021-09-11 15:32:13+00:00,riguard cresc econom mondial dett parol molt pov potrebb dir scop tropp lavor poc volt cos buon perc cre forz lavor manodoper oggi modern lavvent macchin sistem produtt globalizz merc econom mondial cos camb paes import esport condizion rapport econom apert liber scamb influenz produtt intern paes simbios lun laltr quind cris dov sol ten sott controll lincrement demograf mondial mond nazion tropp ricc nazion tropp pov consegut bilanc tal rapport occorr nazion ricc rinuncin part profitt andar soccors paes pover rinunc cresc econom esponenzial propr paes far mod diminu problem zon disag mond consegut tal situazion togl grand ricchezz mondial deten poch person qual limit gir sold piccol lavor risparm mass ben attent diminu pot banc mess controll leconom cittadiniten immobil gross capital cre produtt beness consegut nemmen cresc situazion uman pianet econom monetariariguard monument artist cultural poss dir territor maggior concentr mondial rispett lestension paes dov tutt influenz insed etnic cultural succed cors secol penisol ital mater umanist tecnic oltre orgogl nazional,negative,-1
1016,UCg6Lo3AsFFIsJaTdi5GPaMg,@fabiopomponi7740,2021-09-11 15:49:09+00:00,meravigl spiegazion pass discors produtt discors bancar arriv discors bors azionar acquisizion titol chiud caten montagg capital mond,positive,1
1015,UCg6Lo3AsFFIsJaTdi5GPaMg,@fabiopomponi7740,2021-09-11 16:01:12+00:00,scuol attiv ser sistem cresc univers grand cervell paes laure ester val molt stranier perc livell preparator non specialist abbracc camp semant forz ital graz professor,negative,-1
1014,UCdgfB80c1-XIDBUS7qTpZAA,@massimoforli6866,2021-09-12 23:57:42+00:00,ver quand entro banc chied nemmen document offron pur caff,negative,-1
1013,UCaxmcK0R9F_mvf-UVisQ-jg,@andreagabriele996,2021-09-13 20:53:19+00:00,prenos,negative,-1
4172,UCTjUf8Va5hkP1-MDWkHe_0w,@MACODJ,2021-09-15 17:30:04+00:00,poss aprir cont cointest mogl,positive,1
2945,UCMpZ3KbUh2hzi7exc_Lrh9Q,@saadchahid8085,2021-09-15 18:43:59+00:00,bellissim vide continu cos,positive,1
1012,UCRB_mWEYv0yFu5TkEYQGc0w,@paolorizzo7677,2021-09-16 18:02:50+00:00,href quotperc andat avant altri anni cos redd cap bass quot brbreh madonn prof punt manc sol pandem frutt,positive,1
1011,UCVJ1Cl0Nqpt3JNDHYoc_qAw,@f.mettraux7099,2021-09-17 00:15:33+00:00,pens port cris stud tavolin ogni qualvolt lel criminal bisogn derub final quart reic augur professor,negative,-1
1010,UCG_4WR-W1hryOimDbqOwMcA,@biagiotaravello1066,2021-09-17 11:53:55+00:00,stud econom lavor chiar graz mill compl,negative,-1
4171,UCiYnirrlT06rB3tuvUkv4bA,@fabien1full,2021-09-18 15:11:46+00:00,sconsigl banc blocc sold cont dann nessun spiegazion,negative,-1
1009,UCMg_H8XJsLBlT9MErchRBIw,@martamessuri,2021-09-19 06:25:25+00:00,prof lespression quotlasciamol casaling vogheraquot trov perlomen inopportunaavrebb pot dir lasciamol economiacert sol casaling,negative,-1
1008,UCpsoyP2iN8MDJGK9dxhL95g,@nicolalucia7744,2021-09-20 00:33:11+00:00,manc sol ologramm professor aver sap present ricr lesatt contest realt verit econom semplic lezion teoric pseudoeconom lontan mond real,negative,-1
1007,UCyeUnCQF_OlIXbUV_-rcPPw,@capoboy96,2021-09-20 06:12:18+00:00,anni distanz sol dir chapeau professor chapeau,positive,1
1006,UC27jAC_YH2QHAxDJJXjfo-w,@sweetfoxy84,2021-09-20 11:20:36+00:00,govern comun stat unit brah vide stat fatt prim presidt trump rispost sol,negative,-1
2943,UCU5Fpmc5BsPa43pVM_sDKSA,@thesoutherncrossing2328,2021-09-20 18:54:01+00:00,bravissim figl quattordicenn dic spieg molt megl pens ragion,positive,1
2942,UCv4idhNU7FEIRDi1mqD7yAQ,@luigicostantino716,2021-09-21 10:43:27+00:00,banc inoltr pag agenz rating fars dar tripl class rob insensataun altro film documentar spieg cris insid,negative,-1
1005,UCBFNXIm0Dlnlf658n0PHvTQ,@brunotaboga6432,2021-09-22 22:41:17+00:00,ybresim,negative,-1
3609,UCkzhcKBbqTEtbKI-OvaPcXw,@peacefullbrown,2021-09-23 13:08:04+00:00,evergrand cap tant dir second prim croll met confindustr italian quoteh semin panic quind ment divent importantequot,positive,1
1004,UC40Beyuigb9rkGv9Nq9gvPw,@jesusvuelveras2015,2021-09-23 20:50:37+00:00,numer grand professor,positive,1
1003,UCp6obs2vgix-1IOrrI6D_SA,@mikirimiki,2021-09-24 11:31:19+00:00,misesbrmen keynes marx,negative,-1
1002,UCbnxNjT7Vq2YKEr2Js1UsnA,@apeincrypto,2021-09-24 22:50:44+00:00,brivid,positive,1
1001,UCs8yqR7rqNC1M8iCLDKODGQ,@PaoloLaitempergher,2021-09-25 16:56:58+00:00,vit vall lacrim ricchezz vit megl piang luss,negative,-1
1000,UCwxqzYyuNtOuhl5YDKS_AHQ,@ritabattistello4771,2021-09-25 22:09:24+00:00,graz professor settembr,positive,1
999,UCh3m90kQ_k9fkbZqCW4Jtcw,@tamamonomae8974,2021-09-26 13:58:09+00:00,graz algoritm dop lezion meccan aerospazial poss dirm espert econom,negative,-1
998,UC0VKTW4J7Jg08PvPmp-bFKQ,@orlandofracchioni6716,2021-09-26 16:33:31+00:00,president consigl sub professor,positive,1
997,UCdJWlhFu1AoDPCbMUN3tZKQ,@barbaranotav,2021-09-26 22:40:34+00:00,professor cos onest temp,positive,1
996,UC9BiM_owBrgEFAKtqb5wJSQ,@salvatorevitale1582,2021-09-27 20:25:19+00:00,origin caus mare parol parol final storiell oggi inamovibileact fabul,negative,-1
995,UClyjiE5SrdpChpGmCPONbhQ,@mariapiaspaziani4798,2021-09-27 23:38:37+00:00,buonaser ascolt pens ben pens cooper popol mondial salv cris econom social abbracc marystell,positive,1
2941,UCo3HuBFjt88IBz6PPUwUhJg,@firstname3229,2021-09-28 12:25:09+00:00,caus croll stat lerr calcol risc otten tram stud cod distribu variabil multipl senz lutilizz copul,negative,-1
993,UCsZV7xwg-lpyDAvVVjSJjuA,@eranox,2021-09-30 07:17:59+00:00,spiegazion impecc stat interess prosecu spiegazion boll immobil,positive,1
257,UC86uYi0gJHeda8KQI7ou2Nw,@tizianafedi,2021-10-01 18:53:41+00:00,ecco vogl bancarott cos port,negative,-1
992,UCeKwuYkksT7BDxepdzkesVg,@loziodelbosco6860,2021-10-03 13:44:08+00:00,mamm,negative,-1
2940,UCwRsIxhUxczEZo9ZttNIrTA,@luanarotelli5771,2021-10-04 11:26:47+00:00,graz chiar fatt vide lent fors ogni tant dovrest prend fiat,negative,-1
2939,UCaBvDcSNOBS7gnPOK6-tQ_Q,@agostinoausilio5667,2021-10-04 12:12:27+00:00,compl prepar chiarissim,positive,1
990,UCh_8saQozAcC3zdSTqxzxjA,@dariocapelli7735,2021-10-05 18:52:42+00:00,grand lezion sogn lezion aggiorn qualcun spieg ver strateg var bonus ital soprattutt port,positive,1
3608,UCkTclcUJJCZQyLPoYbxYCGg,@discoverybooks3959,2021-10-07 15:01:50+00:00,stup,negative,-1
988,UCHI0gYiU9o5kLtJyTzglJtA,@angeloliso,2021-10-10 19:09:54+00:00,casp interessantissim pens lunivers nois,positive,1
987,UCsxLItB-tRIDNQYCd-rBiUg,@BrumBrum89,2021-10-10 21:18:23+00:00,vad prim lice laltr stud scientif scienz applic qualc mot ascolt lezion,positive,1
986,UCv2gFxNeyzRCjWpQJPAk1hg,@watersshark,2021-10-12 00:18:54+00:00,precis comunqu paes emergent trov ancor molt lont raggiung front tecnolog mondial grad aver performanc attravers mer process imit general econom merc didattorial volt esaur cos semplicebrbisogn trasform paes inseguitor paes innovatorebrsarebb stat fantast approfond molt determin argomentibrpurtropp imposs far tuttobrottim lezion,negative,-1
985,UCxlHGT8jBJGXtnUYfJXfTMA,@lastminuteboy82,2021-10-12 15:50:51+00:00,compl davver spieg concett compless parol comprens soprattutt cre davver tant interess dev far professor maiuscol megl spes vit graz,positive,1
984,UC7sCuGs43_XV38WsRNzv8yA,@Ulisse-VS-ciclopi,2021-10-13 00:22:35+00:00,brstann conclud loper prend pall balz covid,negative,-1
983,UCrNEkvrpbuobuq5jAWO6ofw,@Io-wk5rg,2021-10-13 04:50:55+00:00,bell lezion davvver,positive,1
982,UCpAGqGy7K47wW53eHnmZsag,@marouanelmaachi2624,2021-10-13 12:36:55+00:00,professor ador ascolt,positive,1
981,UCzUoccrrGjdHC9PPqsTooBA,@jacopopapa1767,2021-10-14 19:10:47+00:00,vide pecc segu molt dat ascolt mentr dorm ahah,positive,1
980,UCPkGxbHyx7tzVu9wZ1xosnA,@italialibera2102,2021-10-15 00:35:47+00:00,part second banc commercial liquid conced prest chied banc central eman obblig cio promess pag somm maggior dat pag obblig linvest ben scamb liquid avvien merc interbancar cio telefon informal banc chied prest tass scont maggior punt bas pagh chied fond banc central vien sap banc liquid rifond prest banc prest aument richiest punt bas banc cominc fars prest vann chied banc central lassenz fiduc deriv fatt banc deten propr portafogl titol tossic anni infatt prest concess dop indagin attent vit patrimon richiedent conced risc accett dav librett assegn banc tien contratt mutu attend sald period segu per cos camb,negative,-1
979,UCPkGxbHyx7tzVu9wZ1xosnA,@italialibera2102,2021-10-15 00:52:56+00:00,part terz stuf riassum,negative,-1
978,UC3r2dulPYun41ujpcS4r8AQ,@sergiolai9454,2021-10-15 06:49:48+00:00,sol bonif bravissim sdog raccont favol specul sold proporzion mondial banc ver uom ner favol meccan strozzin asett scrupol sol component calcol intelligt med ascolt compres poc difficolt graz mod semplic comun usat super prof don trasmission dellautogod compiacc insegn senz interess graz,negative,-1
977,UCK5JIQ_sQPdPwgwesyUJVUQ,@giovannidapra8167,2021-10-16 19:12:05+00:00,anni compres gran part discors apprezz fatt professor cerc raccont mod posit cris mett guard student sper ricordin parol cerchin far part leconom italian mondial,positive,1
